id,name,maxdate,mindate,latitude,elevation,longitude,datacoverage,elevationUnit
GHCND:USC00135230,"MASON CITY, IA US",2021-03-14,1893-05-01,43.163,336.8,-93.1952,0.9559,METERS
GHCND:USC00135250,"MASSENA, IA US",2021-03-14,1979-06-01,41.2552,399.3,-94.765,0.8515,METERS
GHCND:USC00135493,"MILFORD 4 NW, IA US",2021-01-31,1919-10-01,43.3827,427.3,-95.1841,0.8306,METERS
GHCND:USC00135796,"MOUNT PLEASANT 1 SSW, IA US",2021-03-14,1893-01-01,40.9486,222.5,-91.5647,0.9695,METERS
GHCND:USC00135837,"MUSCATINE, IA US",2021-03-12,1935-09-01,41.4076,167.3,-91.0727,0.9894,METERS
GHCND:USC00135952,"NEW HAMPTON, IA US",2021-03-12,1897-03-16,43.0452,349.9,-92.3123,0.9754,METERS
GHCND:USC00136103,"NORTHWOOD, IA US",2021-03-03,1896-04-01,43.4386,362.7,-93.2252,0.9594,METERS
GHCND:USC00136151,"OAKLAND, IA US",2021-03-14,1919-01-01,41.3044,384.0,-95.3844,0.9447,METERS
GHCND:USC00136305,"OSAGE, IA US",2021-03-11,1893-01-01,43.2794,356.6,-92.8106,0.9012,METERS
GHCND:USC00136327,"OSKALOOSA, IA US",2021-03-12,1893-01-01,41.3213,253.0,-92.6466,0.9694,METERS
GHCND:USC00136527,"PELLA 1 S, IA US",2021-03-14,1898-05-01,41.3761,237.7,-92.9202,0.7593,METERS
GHCND:USC00136566,"PERRY, IA US",2021-03-14,1900-10-01,41.8394,289.6,-94.1105,0.9766,METERS
GHCND:USC00136719,"POCAHONTAS, IA US",2021-03-14,1904-05-01,42.7291,369.4,-94.6613,0.9627,METERS
GHCND:USC00136755,"POPEJOY 1 S, IA US",2015-05-16,1974-08-01,42.5863,345.9,-93.4363,0.8255,METERS
GHCND:USC00136891,"RANDOLPH, IA US",2021-03-13,1953-05-01,40.8744,298.7,-95.5666,0.797,METERS
GHCND:USC00136910,"RATHBUN DAM, IA US",2021-03-13,1970-04-03,40.825,294.1,-92.8925,0.9101,METERS
GHCND:USC00136940,"RED OAK, IA US",2021-03-14,1897-02-01,41.0036,317.0,-95.2419,0.8281,METERS
GHCND:USC00137147,"ROCK RAPIDS, IA US",2021-03-12,1893-04-24,43.43,411.5,-96.1686,0.9449,METERS
GHCND:USC00137152,"ROCK VALLEY, IA US",2021-03-14,1978-05-01,43.2044,379.8,-96.3061,0.9905,METERS
GHCND:USC00137161,"ROCKWELL CITY, IA US",2021-03-14,1894-01-01,42.3969,370.0,-94.6291,0.9594,METERS
GHCND:USC00137312,"SAC CITY, IA US",2021-03-14,1893-01-01,42.4194,368.8,-94.9761,0.9545,METERS
GHCND:USC00137386,"SANBORN, IA US",2021-03-08,1914-04-01,43.1791,472.7,-95.6602,0.9902,METERS
GHCND:USC00137594,"SHELDON, IA US",2021-03-13,1899-03-01,43.18036,432.8,-95.85321,0.8851,METERS
GHCND:USC00137613,"SHENANDOAH, IA US",2021-03-14,1918-06-01,40.77188,304.5,-95.35679,0.8327,METERS
GHCND:USC00137664,"SIBLEY 3 NE, IA US",2021-03-14,1893-05-01,43.4047,466.0,-95.7483,0.8506,METERS
GHCND:USC00137678,"SIGOURNEY, IA US",2021-03-13,1896-02-01,41.3371,223.1,-92.2279,0.9718,METERS
GHCND:USC00137700,"SIOUX CENTER 2 SE, IA US",2021-03-09,1899-05-01,43.0558,414.5,-96.1525,0.8847,METERS
GHCND:USC00137726,"SIOUX RAPIDS, IA US",2021-03-12,1941-06-23,42.8928,392.6,-95.1469,0.9691,METERS
GHCND:USC00137844,"SPENCER 1 N, IA US",2021-03-12,1895-02-01,43.1652,404.2,-95.1466,0.8437,METERS
GHCND:USC00137932,"STEAMBOAT ROCK, IA US",2021-03-13,1956-07-01,42.4081,297.2,-93.073,0.7948,METERS
GHCND:USC00137979,"STORM LAKE, IA US",2021-03-12,1893-01-01,42.6469,439.5,-95.1933,0.9387,METERS
GHCND:USC00138026,"SWEA CITY 5 N, IA US",2021-03-14,1954-11-01,43.45413,359.7,-94.30699,0.9309,METERS
GHCND:USC00138296,"TOLEDO 3 N, IA US",2021-03-14,1894-01-01,42.03543,285.0,-92.58046,0.9866,METERS
GHCND:USC00138339,"TRIPOLI, IA US",2021-03-14,1946-09-01,42.8125,321.6,-92.2574,0.9464,METERS
GHCND:USC00138668,"WAPELLO, IA US",2016-09-30,1898-07-01,41.1805,176.8,-91.1898,0.7689,METERS
GHCND:USC00138688,"WASHINGTON, IA US",2021-03-14,1893-01-01,41.2824,209.4,-91.7078,0.9909,METERS
GHCND:USC00138742,"WAUCOMA 1 WNW, IA US",2021-03-12,1954-12-01,43.0603,340.8,-92.0489,0.9052,METERS
GHCND:USC00138755,"WAUKON, IA US",2020-12-31,1934-10-01,43.2741,388.6,-91.4711,0.8795,METERS
GHCND:USC00138806,"WEBSTER CITY, IA US",2021-03-13,1893-01-02,42.4685,326.7,-93.7974,0.9363,METERS
GHCND:USC00139067,"WILLIAMSBURG 1 E, IA US",2021-03-14,1893-01-03,41.6649,237.7,-91.9977,0.8096,METERS
GHCND:USC00139132,"WINTERSET 1 S, IA US",2017-03-20,1893-01-01,41.3149,335.3,-94.0184,0.9588,METERS
GHCND:USC00140010,"ABILENE, KS US",2021-03-13,1893-01-01,38.9266,361.8,-97.2129,0.8152,METERS
GHCND:USC00140135,"ALEXANDER, KS US",2021-01-31,1940-11-01,38.4694,630.9,-99.552,0.9683,METERS
GHCND:USC00140195,"ALTA VISTA, KS US",2021-03-13,1948-08-01,38.8663,443.2,-96.4892,0.9894,METERS
GHCND:USC00140365,"ASHLAND, KS US",2021-03-14,1900-01-01,37.1941,600.5,-99.7632,0.9967,METERS
GHCND:USC00140405,"ATCHISON, KS US",2021-03-13,1893-01-01,39.5755,288.0,-95.1108,0.9681,METERS
GHCND:USC00140424,"ATLANTA, KS US",2015-06-30,1953-10-01,37.4372,435.9,-96.7669,0.9847,METERS
GHCND:USC00140439,"ATWOOD, KS US",2021-03-14,1920-09-01,39.79957,881.8,-101.04213,0.9601,METERS
GHCND:USC00140441,"ATWOOD 8 SSE, KS US",2018-12-31,1964-05-01,39.698,903.4,-101.0039,0.9722,METERS
GHCND:USC00140443,"AUBURN, KS US",2013-04-30,1960-04-04,38.9088,328.9,-95.815,0.9215,METERS
GHCND:USC00140447,"AUGUSTA, KS US",2021-03-13,1896-01-01,37.6983,390.8,-96.9705,0.7978,METERS
GHCND:USC00140471,"AXTELL, KS US",2021-03-13,1953-09-01,39.8675,406.9,-96.2542,0.9552,METERS
GHCND:USC00140532,"BARNARD, KS US",2021-03-14,1948-08-01,39.18997,401.7,-98.04156,0.9844,METERS
GHCND:USC00140676,"BELLEFONT 3S., KS US",2021-03-14,1971-07-01,37.826,720.9,-99.6541,0.9058,METERS
GHCND:USC00140682,"BELLEVILLE, KS US",2021-03-11,1935-04-01,39.8185,466.3,-97.6377,0.9813,METERS
GHCND:USC00140693,"BELOIT, KS US",2021-03-14,1893-03-01,39.4575,424.0,-98.1125,0.8392,METERS
GHCND:USC00140836,"BIRD CITY 10 S, KS US",2011-12-31,1916-10-01,39.6195,1036.3,-101.5441,0.9644,METERS
GHCND:USC00140865,"BISON 3 NW, KS US",2017-07-31,1923-03-01,38.5636,621.8,-99.2351,0.9819,METERS
GHCND:USC00140877,"BLAINE, KS US",2021-03-14,1955-03-02,39.4988,460.6,-96.4025,0.7859,METERS
GHCND:USC00140911,"BLUE RAPIDS, KS US",2021-03-14,1905-01-01,39.677,356.3,-96.663,0.9584,METERS
GHCND:USC00141003,"HERKIMER, KS US",2021-03-14,1944-05-21,39.89107,380.7,-96.7118,0.968,METERS
GHCND:USC00141029,"BREWSTER 4 W, KS US",2021-03-07,1940-04-21,39.3673,1048.5,-101.4461,0.8917,METERS
GHCND:USC00141057,"BROOKVILLE, KS US",2021-01-31,1948-08-01,38.7711,417.6,-97.8563,0.9909,METERS
GHCND:USC00141104,"BUCKLIN, KS US",2021-03-14,1893-01-01,37.5433,734.6,-99.6382,0.7825,METERS
GHCND:USC00141141,"BURDETT 3 S, KS US",2021-03-13,1941-02-01,38.14522,679.4,-99.53238,0.9026,METERS
GHCND:USC00141173,"BURNS 1 S, KS US",2021-03-14,1975-10-01,38.078,449.6,-96.8877,0.962,METERS
GHCND:USC00141202,"BUSHONG 5 W, KS US",2021-01-31,1961-03-01,38.6453,384.0,-96.3505,0.965,METERS
GHCND:USC00141233,"CALDWELL, KS US",2021-03-13,1948-08-01,37.04029,354.2,-97.61011,0.924,METERS
GHCND:USC00141239,"CAMBRIDGE, KS US",2021-03-14,1982-06-01,37.315,381.6,-96.6625,0.9761,METERS
GHCND:USC00141371,"CAWKER CITY, KS US",2021-03-14,1893-01-01,39.5068,456.3,-98.4305,0.7907,METERS
GHCND:USC00107386,"PRIEST RIVER EXPERIMENTAL STATION, ID US",2021-02-23,1898-02-01,48.3512,722.7,-116.8354,0.946,METERS
GHCND:USC00107644,"REXBURG BYU IDAHO, ID US",2021-01-31,1977-07-01,43.8083,1525.5,-111.7892,0.9188,METERS
GHCND:USC00107648,"REYNOLDS, ID US",2014-07-31,1961-12-01,43.2064,1197.9,-116.7495,0.972,METERS
GHCND:USC00107673,"RICHFIELD, ID US",2021-03-12,1910-02-01,43.0517,1313.4,-114.155,0.9283,METERS
GHCND:USC00108062,"SAINT MARIES, ID US",2021-03-10,1897-04-04,47.3165,655.6,-116.5789,0.9546,METERS
GHCND:USC00108080,"SALMON KSRA, ID US",2021-03-12,1967-12-01,45.17319,1204.9,-113.88542,0.9879,METERS
GHCND:USC00108137,"SANDPOINT EXPERIMENTAL STATION, ID US",2021-03-14,1910-10-01,48.2943,648.0,-116.5627,0.9582,METERS
GHCND:USC00108380,"SHOSHONE 1 WNW, ID US",2021-03-11,1908-03-01,42.9383,1204.0,-114.4169,0.9625,METERS
GHCND:USC00108395,"SHOUP, ID US",2011-12-10,1966-01-01,45.3768,1036.3,-114.2774,0.9451,METERS
GHCND:USC00108412,"SILVER CITY 5 W, ID US",2012-07-31,1978-11-01,43.0022,1877.6,-116.8316,0.8295,METERS
GHCND:USC00108535,"SODA SPRINGS AIRPORT, ID US",2012-09-30,1978-06-01,42.6513,1780.6,-111.5833,0.9127,METERS
GHCND:USC00108928,"SWAN FALLS PH, ID US",2021-03-08,1935-07-01,43.2436,708.7,-116.3784,0.9826,METERS
GHCND:USC00108937,"SWAN VALLEY, ID US",2021-03-14,1960-07-08,43.4372,1645.0,-111.2791,0.9811,METERS
GHCND:USC00109000,"TAYLOR RANCH, ID US",2014-07-31,1974-09-01,45.1017,1168.9,-114.8508,0.7984,METERS
GHCND:USC00109065,"TETONIA EXPERIMENT STATION, ID US",2021-03-14,1950-04-01,43.8563,1880.6,-111.2769,0.9177,METERS
GHCND:USC00109293,"TWIN FALLS KMVT, ID US",2012-04-25,1980-02-01,42.5808,1118.6,-114.4569,0.9442,METERS
GHCND:USC00109303,"TWIN FALLS, ID US",2012-10-31,1963-04-13,42.5458,1207.0,-114.3461,0.9927,METERS
GHCND:USC00109498,"WALLACE, ID US",2021-03-09,1941-03-01,47.4754,826.0,-115.9313,0.9404,METERS
GHCND:USC00109638,"WEISER, ID US",2012-03-06,1911-11-01,44.2456,646.2,-116.9696,0.9282,METERS
GHCND:USC00110050,"ALBERS 1 W, IL US",2016-08-10,1977-09-01,38.5411,131.1,-89.6289,0.8038,METERS
GHCND:USC00110072,"ALEDO, IL US",2021-03-14,1901-01-01,41.1977,222.5,-90.7447,0.9924,METERS
GHCND:USC00110187,"ANNA 2 NNE, IL US",2013-11-30,1895-05-05,37.4813,195.1,-89.2344,0.9854,METERS
GHCND:USC00110211,"APPLE RIVER CANYON SP, IL US",2016-06-30,1985-12-01,42.4484,249.9,-90.0518,0.8981,METERS
GHCND:USC00110356,"AVON, IL US",2021-03-14,1950-11-01,40.6632,195.1,-90.4447,0.9504,METERS
GHCND:USC00110442,"BARRINGTON 3 SW, IL US",2021-03-14,1962-11-01,42.1153,266.7,-88.1639,0.9155,METERS
GHCND:USC00110492,"BEARDSTOWN, IL US",2014-08-31,1896-01-01,40.0165,136.2,-90.4277,0.8703,METERS
GHCND:USC00110500,"BEECHER CITY, IL US",2021-03-12,1974-09-01,39.18122,185.3,-88.78266,0.9399,METERS
GHCND:USC00110598,"BENTLEY, IL US",2021-03-14,1948-06-01,40.3444,198.1,-91.1124,0.9873,METERS
GHCND:USC00110761,"BLOOMINGTON WATERWORKS, IL US",2021-03-14,1949-09-01,40.4962,233.5,-88.9994,0.951,METERS
GHCND:USC00110868,"BRADFORD 3 SSE, IL US",2013-02-23,1980-08-01,41.146,237.7,-89.629,0.986,METERS
GHCND:USC00110993,"BROOKPORT DAM 52, IL US",2018-11-08,1928-11-01,37.1275,100.6,-88.653,0.9752,METERS
GHCND:USC00111160,"CAHOKIA, IL US",2012-05-31,1969-05-01,38.56694,121.9,-90.19417,0.8957,METERS
GHCND:USC00111250,"CANTON, IL US",2021-03-14,1940-10-01,40.5379,195.1,-90.0421,0.8359,METERS
GHCND:USC00111265,"CARBONDALE SEWAGE PLANT, IL US",2021-03-11,1894-01-01,37.7308,118.9,-89.1658,0.9314,METERS
GHCND:USC00111280,"CARLINVILLE, IL US",2014-07-31,1893-01-01,39.2883,189.3,-89.8702,0.9546,METERS
GHCND:USC00111290,"CARLYLE RESERVOIR, IL US",2021-03-14,1962-08-01,38.6249,152.7,-89.363,0.9213,METERS
GHCND:USC00111302,"CARMI 3, IL US",2021-01-31,1987-02-01,38.0733,102.1,-88.1805,0.9774,METERS
GHCND:USC00111329,"CASEY, IL US",2021-03-14,1893-01-01,39.2975,189.0,-87.9746,0.7736,METERS
GHCND:USC00111420,"CHANNAHON DRESDEN ISLAND, IL US",2013-03-12,1943-06-01,41.3978,153.9,-88.2819,0.9945,METERS
GHCND:USC00111436,"CHARLESTON, IL US",2021-03-12,1896-01-01,39.4762,213.4,-88.1652,0.9629,METERS
GHCND:USC00111475,"CHENOA, IL US",2021-01-31,1948-06-01,40.74076,219.2,-88.71802,0.9538,METERS
GHCND:USC00111497,"CHICAGO BOTANIC GARDEN, IL US",2019-06-05,1981-10-01,42.13987,192.0,-87.78537,0.9908,METERS
GHCND:USC00111577,"CHICAGO MIDWAY AIRPORT 3 SW, IL US",2021-03-13,1928-02-29,41.7372,189.0,-87.7775,0.9584,METERS
GHCND:USC00111700,"CLAY CITY 6 SSE, IL US",2021-03-14,1977-06-01,38.6058,140.2,-88.3117,0.9882,METERS
GHCND:USC00111743,"CLINTON 1 SSW, IL US",2021-03-12,1910-01-01,40.1375,210.3,-88.9675,0.9757,METERS
GHCND:USC00112140,"DANVILLE, IL US",2021-03-13,1895-04-23,40.1391,169.2,-87.6479,0.9301,METERS
GHCND:USC00112145,"DANVILLE SEWAGE PLANT, IL US",2021-02-28,1948-07-01,40.1019,163.4,-87.5961,0.9897,METERS
GHCND:USC00112193,"DECATUR WTP, IL US",2021-03-13,1893-01-01,39.8288,194.8,-88.9505,0.9806,METERS
GHCND:USC00112223,"DE KALB, IL US",2021-03-13,1966-03-01,41.9342,266.1,-88.7756,0.9752,METERS
GHCND:USC00112348,"DIXON 1 W, IL US",2021-03-12,1893-01-01,41.83492,201.2,-89.51361,0.9611,METERS
GHCND:USC00112353,"DIXON SPRINGS AGRIC CNTR, IL US",2021-01-31,1967-09-22,37.4388,160.6,-88.6678,0.9529,METERS
GHCND:USC00112500,"DWIGHT, IL US",2021-03-14,1990-12-01,41.1072,191.4,-88.4111,0.9894,METERS
GHCND:USC00112679,"EDWARDSVILLE 2 W, IL US",2021-03-14,1893-02-01,38.80933,141.7,-90.00345,0.8155,METERS
GHCND:USC00112687,"EFFINGHAM, IL US",2020-06-12,1893-01-01,39.1181,190.5,-88.6244,0.8899,METERS
GHCND:USC00112736,"ELGIN, IL US",2021-03-14,1897-12-01,42.06278,232.6,-88.28617,0.9019,METERS
GHCND:USC00112745,"ELIZABETH, IL US",2021-03-14,1984-11-01,42.3162,205.7,-90.2269,0.9187,METERS
GHCND:USC00112931,"FAIRFIELD RADIO WFIW, IL US",2021-03-09,1895-07-07,38.3805,131.1,-88.3263,0.9863,METERS
GHCND:USC00113262,"FREEPORT WWP, IL US",2021-03-14,1948-06-01,42.2972,228.6,-89.6038,0.9982,METERS
GHCND:USC00113290,"FULTON DAM, IL US",2021-03-14,1938-01-01,41.8978,180.4,-90.1545,0.9716,METERS
GHCND:USC00113312,"GALENA, IL US",2020-07-31,1895-08-01,42.3995,250.5,-90.386,0.777,METERS
GHCND:USC00113320,"GALESBURG, IL US",2021-03-14,1895-01-06,40.9464,232.0,-90.3856,0.8329,METERS
GHCND:USC00113335,"GALVA, IL US",2021-01-31,1893-01-01,41.1738,246.9,-90.0351,0.9839,METERS
GHCND:USC00113384,"GENESEO, IL US",2021-03-13,1895-01-01,41.4511,194.8,-90.1487,0.8704,METERS
GHCND:USC00113455,"GLADSTONE DAM 18, IL US",2021-03-14,1938-01-01,40.8821,164.0,-91.0234,0.964,METERS
GHCND:USC00113693,"GREENVILLE, IL US",2019-11-30,1893-01-01,38.8649,164.9,-89.4052,0.9464,METERS
GHCND:USC00113717,"GRIGGSVILLE, IL US",2015-04-15,1893-01-01,39.7377,191.4,-90.7086,0.9085,METERS
GHCND:USC00113879,"HARRISBURG, IL US",2021-01-31,1898-03-01,37.7408,111.3,-88.5244,0.8955,METERS
GHCND:USC00113902,"HARVARD, IL US",2021-03-05,1990-10-01,42.4147,277.4,-88.6308,0.9938,METERS
GHCND:USC00113940,"HAVANA, IL US",2020-11-30,1917-03-01,40.303,141.1,-90.0647,0.9822,METERS
GHCND:USC00114089,"HIGHLAND, IL US",2020-12-31,1977-10-01,38.76058,161.5,-89.65611,0.9522,METERS
GHCND:USC00114108,"HILLSBORO, IL US",2021-02-16,1895-04-01,39.16103,192.0,-89.49201,0.9754,METERS
GHCND:USC00114198,"HOOPESTON, IL US",2021-03-13,1902-06-01,40.4664,216.4,-87.6851,0.9903,METERS
GHCND:USC00114317,"HUTSONVILLE, IL US",2017-04-30,1946-05-03,39.11374,133.2,-87.6563,0.9641,METERS
GHCND:USC00114355,"ILLINOIS CITY DAM 16, IL US",2021-03-14,1943-06-01,41.4255,167.6,-91.0094,0.9759,METERS
GHCND:USC00114442,"JACKSONVILLE 2 E, IL US",2021-03-14,1895-05-01,39.7346,185.9,-90.1979,0.999,METERS
GHCND:USC00114489,"JERSEYVILLE 2 SW, IL US",2021-03-14,1940-08-10,39.10246,192.0,-90.34315,0.938,METERS
GHCND:USC00114530,"JOLIET BRANDON RD DAM, IL US",2021-03-14,1943-06-01,41.50339,165.5,-88.10339,0.9845,METERS
GHCND:USC00114629,"KASKASKIA RIVER NAVIGATION LOCK, IL US",2021-03-14,1974-04-01,37.98344,115.8,-89.94683,0.9259,METERS
GHCND:USC00114739,"KINCAID 3 W, IL US",2018-10-24,1973-04-01,39.5894,179.8,-89.4555,0.9222,METERS
GHCND:USC00114805,"LACON, IL US",2021-03-14,1950-11-01,41.0187,139.6,-89.4153,0.8247,METERS
GHCND:USC00114823,"LA HARPE, IL US",2021-03-14,1895-04-01,40.5838,210.3,-90.9686,0.9951,METERS
GHCND:USC00114957,"LAWRENCEVILLE 2 WSW, IL US",2021-03-14,1962-10-01,38.7239,137.5,-87.7196,0.9449,METERS
GHCND:USC00115079,"LINCOLN, IL US",2021-03-13,1906-02-01,40.152,177.7,-89.3387,0.9759,METERS
GHCND:USC00115272,"MACKINAW 3 WSW, IL US",2021-03-12,1940-10-01,40.52408,201.8,-89.4207,0.8952,METERS
GHCND:USC00115280,"MACOMB, IL US",2021-03-13,1902-08-01,40.4786,185.9,-90.6698,0.9539,METERS
GHCND:USC00115372,"MARSEILLES LOCK, IL US",2021-03-11,1941-01-01,41.3286,149.4,-88.7533,0.995,METERS
GHCND:USC00115539,"MEDORA 1 S, IL US",2021-03-12,1942-06-01,39.15616,185.0,-90.13918,0.9447,METERS
GHCND:USC00115712,"MINONK, IL US",2021-03-14,1895-10-01,40.91254,228.6,-89.03378,0.9649,METERS
GHCND:USC00115758,"MOMENCE 5 ENE, IL US",2020-11-04,1990-10-01,41.1811,192.9,-87.5725,0.9401,METERS
GHCND:USC00115768,"MONMOUTH, IL US",2021-01-31,1893-02-01,40.9443,219.5,-90.6381,0.9846,METERS
GHCND:USC00115825,"MORRIS 1 NW, IL US",2021-03-14,1911-12-01,41.3708,159.7,-88.4336,0.7591,METERS
GHCND:USC00115833,"MORRISON, IL US",2021-02-02,1895-05-01,41.79457,192.6,-89.96819,0.987,METERS
GHCND:USC00115888,"MOUNT CARMEL, IL US",2011-09-30,1891-07-01,38.4105,131.1,-87.7577,0.7747,METERS
GHCND:USC00115901,"MOUNT CARROLL, IL US",2021-03-14,1895-04-20,42.098,195.1,-89.9841,0.9911,METERS
GHCND:USC00115917,"MOUNT OLIVE 1 E, IL US",2021-03-13,1940-10-01,39.07273,204.2,-89.70138,0.9754,METERS
GHCND:USC00115935,"MOUNT STERLING, IL US",2018-02-28,1942-10-01,39.9841,216.1,-90.7525,0.9206,METERS
GHCND:USC00115943,"MOUNT VERNON 3 NE, IL US",2021-03-14,1895-05-01,38.3483,149.4,-88.8533,0.9894,METERS
GHCND:USC00115950,"MOWEAQUA 2 S, IL US",2021-03-14,1963-08-22,39.5879,190.5,-89.0159,0.8757,METERS
GHCND:USC00116011,"NASHVILLE 1 E, IL US",2019-12-31,1895-08-01,38.34189,156.4,-89.35926,0.9383,METERS
GHCND:USC00116080,"NEW BOSTON DAM 17, IL US",2021-03-14,1938-01-01,41.1924,167.0,-91.0579,0.9652,METERS
GHCND:USC00116200,"NORMAL 4 NE, IL US",2021-03-14,1977-07-01,40.54917,240.8,-88.94968,0.9805,METERS
GHCND:USC00116446,"OLNEY 2 S, IL US",2021-03-13,1893-01-01,38.7003,139.9,-88.0816,0.9694,METERS
GHCND:USC00116526,"OTTAWA 5 SW, IL US",2021-03-14,1892-05-01,41.3283,160.0,-88.9106,0.9761,METERS
GHCND:USC00116558,"PALESTINE, IL US",2020-04-11,1893-01-01,39.00634,137.2,-87.62359,0.9772,METERS
GHCND:USC00116579,"PANA, IL US",2021-03-14,1893-01-01,39.3687,198.1,-89.0867,0.936,METERS
GHCND:USC00116610,"PARIS STP, IL US",2021-03-14,1893-04-01,39.6185,197.8,-87.6672,0.9813,METERS
GHCND:USC00116616,"PARK FOREST, IL US",2021-03-14,1952-06-01,41.4947,216.4,-87.6802,0.984,METERS
GHCND:USC00116663,"PAXTON 2 WSW, IL US",2021-03-14,1987-02-01,40.45511,231.0,-88.14162,0.9463,METERS
GHCND:USC00116725,"PEOTONE, IL US",2021-03-13,1940-11-01,41.33383,218.8,-87.78908,0.9792,METERS
GHCND:USC00116753,"PERU, IL US",2021-01-31,1963-08-09,41.3503,189.0,-89.1072,0.9791,METERS
GHCND:USC00116765,"PETERSBURG 1 E, IL US",2021-03-13,1988-03-01,40.01625,182.9,-89.8345,0.9028,METERS
GHCND:USC00116779,"PINCKNEYVILLE 2 N, IL US",2021-03-14,1972-03-01,38.098,131.1,-89.3819,0.7972,METERS
GHCND:USC00116910,"PONTIAC, IL US",2017-05-30,1903-01-01,40.8777,198.1,-88.6364,0.9923,METERS
GHCND:USC00116973,"PRAIRIE DU ROCHER 3 WNW, IL US",2017-01-31,1948-10-16,38.0886,123.1,-90.1619,0.7926,METERS
GHCND:USC00116998,"PRINCETON, IL US",2021-03-14,1987-12-01,41.366,212.4,-89.452,0.9993,METERS
GHCND:USC00117004,"PRINCEVILLE 2 W, IL US",2013-08-31,1905-01-01,40.9274,228.6,-89.7563,0.7697,METERS
GHCND:USC00117077,"QUINCY DAM 21, IL US",2021-03-14,1937-05-01,39.9035,147.2,-91.4284,0.9345,METERS
GHCND:USC00117126,"RAMSEY, IL US",2021-03-14,1974-02-01,39.14799,182.9,-89.10234,0.8687,METERS
GHCND:USC00117157,"RED BUD 2 S, IL US",2021-03-13,1947-08-01,38.17839,128.0,-89.97872,0.9465,METERS
GHCND:USC00117187,"REND LAKE DAM, IL US",2021-01-31,1974-03-01,38.0405,138.7,-88.9883,0.8921,METERS
GHCND:USC00117354,"ROCHELLE, IL US",2020-01-24,1978-10-01,41.9116,236.2,-89.0708,0.9655,METERS
GHCND:USC00117487,"ROSICLARE 5 NW, IL US",2021-03-14,1968-02-01,37.4747,121.9,-88.4122,0.982,METERS
GHCND:USC00117551,"RUSHVILLE, IL US",2021-03-06,1893-01-01,40.12762,205.1,-90.55913,0.9349,METERS
GHCND:USC00117636,"SALEM, IL US",2021-03-14,1915-07-01,38.64027,167.6,-88.94586,0.9858,METERS
GHCND:USC00117859,"SHAWNEETOWN OLD TOWN, IL US",2018-11-23,1892-01-06,37.6977,106.7,-88.1336,0.8036,METERS
GHCND:USC00118020,"SMITHLAND LOCK AND DAM, KY US",2021-03-14,1980-12-01,37.1644,108.8,-88.4311,0.9776,METERS
GHCND:USC00118147,"SPARTA 1 W, IL US",2015-01-26,1893-01-01,38.11667,163.1,-89.71667,0.9555,METERS
GHCND:USC00118293,"STOCKTON 3 NNE, IL US",2021-03-13,1943-11-01,42.3996,295.7,-89.9902,0.9909,METERS
GHCND:USC00118353,"STREATOR, IL US",2021-03-14,1893-04-01,41.0908,185.9,-88.8158,0.8636,METERS
GHCND:USC00118684,"TUSCOLA, IL US",2021-03-14,1893-03-01,39.79465,198.4,-88.29106,0.94,METERS
GHCND:USC00118740,"CHAMPAIGN 3 S, IL US",2021-03-13,1902-08-01,40.084,219.8,-88.2404,0.9988,METERS
GHCND:USC00118860,"VIRDEN, IL US",2011-08-31,1941-04-01,39.50611,205.7,-89.76889,0.9715,METERS
GHCND:USC00118870,"VIRGINIA, IL US",2020-06-04,1963-06-14,39.9495,185.9,-90.2084,0.9727,METERS
GHCND:USC00118916,"WALNUT, IL US",2021-03-03,1893-01-01,41.5603,204.5,-89.6024,0.9805,METERS
GHCND:USC00118932,"WALTONVILLE, IL US",2021-03-12,1972-03-01,38.2133,155.8,-89.0849,0.7574,METERS
GHCND:USC00119021,"WATSEKA 2 NW, IL US",2020-07-17,1893-01-01,40.79403,189.0,-87.75458,0.885,METERS
GHCND:USC00119148,"WEST FRANKFORT, IL US",2021-03-10,1972-03-01,37.91356,131.1,-88.93186,0.8335,METERS
GHCND:USC00119241,"WHITE HALL 1 E, IL US",2021-03-14,1893-01-01,39.4408,176.8,-90.3788,0.9545,METERS
GHCND:USC00119354,"WINDSOR, IL US",2021-03-14,1904-01-01,39.4459,210.3,-88.5962,0.9892,METERS
GHCND:USC00120177,"ANDERSON SEWAGE PLANT, IN US",2020-12-31,1895-05-07,40.1117,256.3,-85.7163,0.9836,METERS
GHCND:USC00120200,"ANGOLA, IN US",2021-03-14,1893-01-01,41.6639,310.9,-85.0183,0.8587,METERS
GHCND:USC00120550,"BEDFORD 4 SW, IN US",2017-02-28,1947-03-01,38.8396,177.1,-86.5216,0.9574,METERS
GHCND:USC00120676,"BERNE WWTP, IN US",2021-03-12,1910-01-01,40.6683,255.7,-84.93,0.9838,METERS
GHCND:USC00120784,"BLOOMINGTON INDIANA UNIVERSITY, IN US",2021-03-12,1895-11-15,39.1742,253.0,-86.5214,0.9722,METERS
GHCND:USC00120830,"BLUFFTON 6 N, IN US",2020-12-15,1971-06-01,40.8143,262.4,-85.1546,0.9696,METERS
GHCND:USC00120877,"BOWLING GREEN 1 W, IN US",2021-03-14,1946-05-01,39.3854,183.2,-87.0399,0.9747,METERS
GHCND:USC00121256,"CANNELTON, IN US",2021-01-31,1972-07-01,37.8994,122.5,-86.7072,0.8907,METERS
